id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,url,hashtags,query,in_reply_to_screen_name,in_reply_to_status_id,user_mention,media,lat,lng
378823081554214912,https://twitter.com/Communiteeco/status/378823081554214912,2013-09-14 10:10:35+00:00,"#news #politics Obama's Legacy Could Be an America of Aristocrats and Peons, Shocking New ... http://t.co/GnktAppe7q #economy #education",en,0,Communiteeco,http://bit.ly/1408lGM,news,lang:en #economy,,,,,,
378822888717287424,https://twitter.com/RTsomalia/status/378822888717287424,2013-09-14 10:09:49+00:00,RT @AmmaarEsa: #Puntland has stepped upward for various reasons among #Security and #Economy. . . For further go to http://t.co/P6wPcwN9RB,en,1,RTsomalia,http://www.puntlandi.com,Puntland,lang:en #economy,,,AmmaarEsa,,,
378822293692383232,https://twitter.com/factory_social/status/378822293692383232,2013-09-14 10:07:27+00:00,RT @kees_klomp_: #contentmarketing; one of the pillars of #meaningful #marketing and the #purpose #economy. via @mphcoach http://t.co/8iAan…,en,2,factory_social,,contentmarketing,lang:en #economy,,,kees_klomp_,,,
378821952388882432,https://twitter.com/mva_1000/status/378821952388882432,2013-09-14 10:06:06+00:00,Economic collapse seen through aerial photos of abandoned mansions http://t.co/GlKLYpHrqK #urbansprawl #economy,en,0,mva_1000,http://j.mp/16s687Z,urbansprawl,lang:en #economy,,,,,,
378821586427465728,https://twitter.com/ginou10/status/378821586427465728,2013-09-14 10:04:39+00:00,RT @PaulStewartII: Occupy Wall Street Legacy #TrickleDown is a trick to keep you down. http://t.co/zG2U7U1AY6 #Economy #Jobs #SiphonUp http…,en,2,ginou10,http://nyti.ms/13Z8sSU,TrickleDown,lang:en #economy,,,PaulStewartII,,,
378821514683879425,https://twitter.com/bworldonline/status/378821514683879425,2013-09-14 10:04:21+00:00,"#WallSt: #Fed May Taper Without Causing #Market Tantrum http://t.co/5jAma3jDRx
#Businessworld #Economy",en,0,bworldonline,http://www.businessworld.in/news/economy/us/wall-st-fed-may-taper-without-causing-market-tantrum/1076033/page-1.html,WallSt,lang:en #economy,,,,,,
378820996246929408,https://twitter.com/metanoik/status/378820996246929408,2013-09-14 10:02:18+00:00,"US says hopes China, Japan push diplomacy on isles spat - Reuters http://t.co/SzQ6yCiicO #economy",en,0,metanoik,http://dlvr.it/3ygmNd,economy,lang:en #economy,,,,,,
378820751681683456,https://twitter.com/frederikbalcaen/status/378820751681683456,2013-09-14 10:01:20+00:00,@olalla_M  : check out @Blue_Economy and @MyBlueEconomy : starting up multiple Belgian initiatives in blue #economy ! @ChvdHaegen,en,0,frederikbalcaen,,economy,lang:en #economy,olalla_M,,olalla_M,,,
378820195613433857,https://twitter.com/TheEconomyTrap/status/378820195613433857,2013-09-14 09:59:07+00:00,Shilling: Advantage America http://t.co/SEgbRmgTrh #economy,en,0,TheEconomyTrap,http://trap.it/MRMXTN,economy,lang:en #economy,,,,,,
378819960325550080,https://twitter.com/mondieu1724/status/378819960325550080,2013-09-14 09:58:11+00:00,RT @KatNikulainen: EU ministers seek ways to fight tax evasion  via @josephjett #economy http://t.co/HNufVrSA5i,en,1,mondieu1724,http://yhoo.it/1bgW99o,economy,lang:en #economy,,,KatNikulainen,,,
378819790951157760,https://twitter.com/KatNikulainen/status/378819790951157760,2013-09-14 09:57:30+00:00,EU ministers seek ways to fight tax evasion  via @josephjett #economy http://t.co/HNufVrSA5i,en,1,KatNikulainen,http://yhoo.it/1bgW99o,economy,lang:en #economy,,,josephjett,,,
378818960898404352,https://twitter.com/LUISEMILIOSAEZ/status/378818960898404352,2013-09-14 09:54:13+00:00,"""Emerging economies will have to find new sources of growth,@UNCTAD.@Sdonnan reports http://t.co/nng2qopm1Q http://t.co/bO59RabzTa"" #economy",en,0,LUISEMILIOSAEZ,http://on.ft.com/19Pf6w1,economy,lang:en #economy,,,UNCTAD,https://pbs.twimg.com/media/BUHK2JSIYAAcCnv.jpg,,
378818016819310592,https://twitter.com/cliverwhite/status/378818016819310592,2013-09-14 09:50:27+00:00,Chicken vs pig; the world is consuming the chuck into No.1 global meat | The Economist http://t.co/JXnTKzVUGM #economy #consumption,en,0,cliverwhite,http://ow.ly/22SRFo,economy,lang:en #economy,,,,,,
378817648634507264,https://twitter.com/PROPHECYandNEWS/status/378817648634507264,2013-09-14 09:49:00+00:00,BLOG FOOD: A Special Message for Hard Times. What to do. #Economy #blog By Prince Handley http://t.co/KOqCvZWlOQ,en,0,PROPHECYandNEWS,http://tinyurl.com/3zcc8l3,Economy,lang:en #economy,,,,,,
378817604984393729,https://twitter.com/metanoik/status/378817604984393729,2013-09-14 09:48:49+00:00,The Race to Be India's Next Prime Minister Is Narendra Modi's to Lose - TIME http://t.co/3BuuDvjO9F #economy,en,0,metanoik,http://dlvr.it/3ygcYR,economy,lang:en #economy,,,,,,
378817416148811776,https://twitter.com/debatingeurope/status/378817416148811776,2013-09-14 09:48:04+00:00,"#Rehn: ""The European #economy will continue to stabilise. Next year we'll see better return to #employment"" http://t.co/EkNKdcsBfD #EUDeb8",en,0,debatingeurope,http://ow.ly/oRyVW,Rehn,lang:en #economy,,,,,,
378817312486203393,https://twitter.com/AmmaarEsa/status/378817312486203393,2013-09-14 09:47:40+00:00,#Puntland has stepped upward for various reasons among #Security and #Economy. . . For further go to http://t.co/P6wPcwN9RB,en,1,AmmaarEsa,http://www.puntlandi.com,Puntland,lang:en #economy,,,,,,
378816865750900736,https://twitter.com/MariaVyalkova/status/378816865750900736,2013-09-14 09:45:53+00:00,#investing #economy Dollar Outlook: Is it Really All about the Fed?: The FOMC meeting looms large.... http://t.co/lKUCTACZUS #Investment,en,0,MariaVyalkova,http://bit.ly/1bgUHnp,investing,lang:en #economy,,,,,,
378816860264755200,https://twitter.com/FedUpUSA/status/378816860264755200,2013-09-14 09:45:52+00:00,RT @zerohedge Dollar Outlook: Is it Really All about the Fed? http://t.co/jg61qr6Hpm #economy,en,0,FedUpUSA,http://bit.ly/1bgUFfk,economy,lang:en #economy,,,zerohedge,,,
378816695047319552,https://twitter.com/LatestNewsBug/status/378816695047319552,2013-09-14 09:45:12+00:00,"Confident of winning 2014 polls, will revive economy: Rajnath Singh - Daily News &amp; Analysis http://t.co/UV9NZsNc1j #economy #india",en,0,LatestNewsBug,http://bit.ly/1eNXAMj,economy,lang:en #economy,,,,,,
378815292195225600,https://twitter.com/ifeanyigp/status/378815292195225600,2013-09-14 09:39:38+00:00,"No matter d #economy of d #jungle, i can NEVER eat #grass. It's not #pride, it's just who i am- a #lion",en,0,ifeanyigp,,economy,lang:en #economy,,,,,,
378815144395931648,https://twitter.com/Tully2Sheos/status/378815144395931648,2013-09-14 09:39:03+00:00,"#Spot prices as of 10:19 AM EDT... #gold 1252.00, #silver 19.29, #platinum 1364.00 #marketwatch #economy #finance",en,0,Tully2Sheos,,Spot,lang:en #economy,,,,,,
378814871267442688,https://twitter.com/TheEconomyTrap/status/378814871267442688,2013-09-14 09:37:58+00:00,Synovus Bank analyst offers cautious economic outlook http://t.co/lut6JOeaNk #economy,en,0,TheEconomyTrap,http://trap.it/XyCjBe,economy,lang:en #economy,,,,,,
378814360715403264,https://twitter.com/all_latestnews/status/378814360715403264,2013-09-14 09:35:56+00:00,#economy Mauritius' 2013 inflation seen falling to 3.7 pct: Finance Minister: By Jean Paul Arouff PORT LOUIS (... http://t.co/yiTFNaFHyS,en,0,all_latestnews,http://q.gs/4nihD,economy,lang:en #economy,,,,,,
378813942337769472,https://twitter.com/jgulhane/status/378813942337769472,2013-09-14 09:34:16+00:00,RT @RanaMuhTaha: #State-of-emergency extension promises booming #economy: experts  http://t.co/ZnrUzqfJez #Egypt #business #security #terro…,en,3,jgulhane,http://wp.me/p2vpzq-3C,State,lang:en #economy,,,RanaMuhTaha,,,
378813712947093504,https://twitter.com/DryOceansOfInke/status/378813712947093504,2013-09-14 09:33:21+00:00,After his involvement in the #Financial Crisis.  #LarrySummers should never be allowed to run the #FED. #Markets #Derivatives #Economy,en,0,DryOceansOfInke,,Financial,lang:en #economy,,,,,,
378813692156313600,https://twitter.com/AhmetErdogan85/status/378813692156313600,2013-09-14 09:33:16+00:00,"World Bank official; ""#Turkey has been immune to economic crises and will easily adapt to changing circumstances of the global #economy.""",en,0,AhmetErdogan85,,Turkey,lang:en #economy,,,,,,
378813140395241472,https://twitter.com/Clear_Politics/status/378813140395241472,2013-09-14 09:31:05+00:00,"Workers deserve pay rises as economy recovers, Danny Alexander says
http://t.co/0ucpFAwWlQ
#ukpolitics #politics #economy #wages",en,0,Clear_Politics,http://fw.to/2LSQQ4J,ukpolitics,lang:en #economy,,,,,,
378812874358923264,https://twitter.com/cwharlow/status/378812874358923264,2013-09-14 09:30:01+00:00,RT @RanaMuhTaha: #State-of-emergency extension promises booming #economy: experts  http://t.co/ZnrUzqfJez #Egypt #business #security #terro…,en,3,cwharlow,http://wp.me/p2vpzq-3C,State,lang:en #economy,,,RanaMuhTaha,,,
378812811323121664,https://twitter.com/CornoDiBassetto/status/378812811323121664,2013-09-14 09:29:46+00:00,RT @Politics_PR: Deficits plunge but #teaparty Republicans don’t notice or don’t care http://t.co/WQ9mVLO0mj #economy,en,7,CornoDiBassetto,http://zite.to/14OMtRh,teaparty,lang:en #economy,,,Politics_PR,,,
378812465619795968,https://twitter.com/RanaMuhTaha/status/378812465619795968,2013-09-14 09:28:24+00:00,#State-of-emergency extension promises booming #economy: experts  http://t.co/ZnrUzqfJez #Egypt #business #security #terrorism #satire,en,3,RanaMuhTaha,http://wp.me/p2vpzq-3C,State,lang:en #economy,,,,,,
378812205510447104,https://twitter.com/Jenkski72/status/378812205510447104,2013-09-14 09:27:22+00:00,RT @nspugh: Options for the future of the Welsh #economy &amp; alternatives to mainstream views on the economic system http://t.co/P2at8bxjUm @…,en,2,Jenkski72,http://berw-estw.eventbrite.co.uk/,economy,lang:en #economy,,,nspugh,,,
378812016833490944,https://twitter.com/ArianCymru/status/378812016833490944,2013-09-14 09:26:37+00:00,RT @nspugh: Options for the future of the Welsh #economy &amp; alternatives to mainstream views on the economic system http://t.co/P2at8bxjUm @…,en,2,ArianCymru,http://berw-estw.eventbrite.co.uk/,economy,lang:en #economy,,,nspugh,,,
378811434618343424,https://twitter.com/ChrissStreet/status/378811434618343424,2013-09-14 09:24:18+00:00,RT @Politics_PR: Deficits plunge but #teaparty Republicans don’t notice or don’t care http://t.co/WQ9mVLO0mj #economy,en,7,ChrissStreet,http://zite.to/14OMtRh,teaparty,lang:en #economy,,,Politics_PR,,,
378811225339334656,https://twitter.com/MeaningfulRT/status/378811225339334656,2013-09-14 09:23:28+00:00,RT @kees_klomp_: #contentmarketing; one of the pillars of #meaningful #marketing and the #purpose #economy. via @mphcoach http://t.co/8iAan…,en,2,MeaningfulRT,,contentmarketing,lang:en #economy,,,kees_klomp_,,,
378811024713191424,https://twitter.com/retweet_lebanon/status/378811024713191424,2013-09-14 09:22:40+00:00,RT @punkhazz: #graffiti #beirut #lebanon #politics #economy #street #art #arabic #font #craving #people #walls http://t.co/cwQciUoZZD,en,2,retweet_lebanon,http://instagram.com/p/ePDnD8Kt1W/,graffiti,lang:en #economy,,,punkhazz,,,
378810931440267264,https://twitter.com/metanoik/status/378810931440267264,2013-09-14 09:22:18+00:00,England v Australia: we are getting overkill from one-day cricket - http://t.co/QbXFlcJBaS http://t.co/79oXyLoa9e #economy,en,0,metanoik,http://Telegraph.co.uk,economy,lang:en #economy,,,,,,
378809597374386176,https://twitter.com/cherry_bomb_b/status/378809597374386176,2013-09-14 09:17:00+00:00,"☆""The truth of 311 seismic terror""-Richard Koshimizu☆【http://t.co/gU2e3y1gtM　http://t.co/TT84ZmsSEw】#recession #bbc #brics #economy #stocks",en,1,cherry_bomb_b,http://bit.ly/SR5ri8,recession,lang:en #economy,,,,,,
378809300044369920,https://twitter.com/AllyZari/status/378809300044369920,2013-09-14 09:15:49+00:00,You can't have a rainbow unless you are willing to weather the storm http://t.co/QPOBf6s #toughtimes #economy #recession #career #family,en,0,AllyZari,http://bit.ly/ospP2T,toughtimes,lang:en #economy,,,,,,
378809230892859392,https://twitter.com/tevitag/status/378809230892859392,2013-09-14 09:15:33+00:00,'the Coalition has a positive effect on the economy' say starry eyed house buyers. guess they'll find out the hard way #economy,en,0,tevitag,,economy,lang:en #economy,,,,,,
378808588602703873,https://twitter.com/punkhazz/status/378808588602703873,2013-09-14 09:13:00+00:00,#graffiti #beirut #lebanon #politics #economy #street #art #arabic #font #craving #people #walls http://t.co/cwQciUoZZD,en,2,punkhazz,http://instagram.com/p/ePDnD8Kt1W/,graffiti,lang:en #economy,,,,,,
378808415218184192,https://twitter.com/kees_klomp_/status/378808415218184192,2013-09-14 09:12:18+00:00,#contentmarketing; one of the pillars of #meaningful #marketing and the #purpose #economy. via @mphcoach http://t.co/8iAan8UHLn,en,2,kees_klomp_,http://heidicohen.com/joe-pulizzi-the-king-of-content-marketing-talks/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+HeidiCohen+%28Heidi+Cohen%27s+Actionable+Marketing+Advice%29#utm_source=feed&utm_medium=feed&utm_campaign=feed,contentmarketing,lang:en #economy,,,mphcoach,,,
378807964393832450,https://twitter.com/SlaytheArray/status/378807964393832450,2013-09-14 09:10:31+00:00,"NORTH DEVON WINDFARM: Slay the Array. Register here now to stop planning permission. #economy,#economics,#finance,",en,0,SlaytheArray,,economy,lang:en #economy,,,,,,
378807894537289728,https://twitter.com/pattycakeps/status/378807894537289728,2013-09-14 09:10:14+00:00,RT @Politics_PR: Deficits plunge but #teaparty Republicans don’t notice or don’t care http://t.co/WQ9mVLO0mj #economy,en,7,pattycakeps,http://zite.to/14OMtRh,teaparty,lang:en #economy,,,Politics_PR,,,
378806735580184576,https://twitter.com/ROKRIS_15/status/378806735580184576,2013-09-14 09:05:38+00:00,RT @colinjonryan: #BBC #News - #India's #economy #panel cuts #growth #forecast sharply http://t.co/XYQMMb0zfm,en,1,ROKRIS_15,http://bbc.in/180Luue,BBC,lang:en #economy,,,colinjonryan,,,
378806001639514112,https://twitter.com/noam_a_rotem/status/378806001639514112,2013-09-14 09:02:43+00:00,"Keen On… “Average is over“, by economist Tyler Cowen in his new book on the new #economy and #marketing: http://t.co/Rk5hemt5sq",en,0,noam_a_rotem,http://tcrn.ch/1alJXo2,economy,lang:en #economy,,,,,,
378805850296418304,https://twitter.com/FollowFinanzas/status/378805850296418304,2013-09-14 09:02:07+00:00,"#news Banks are still 'too big to fail', says SNB chairman http://t.co/c7x7ey6zM8 #economy",en,0,FollowFinanzas,http://dlvr.it/3yg4PN,news,lang:en #economy,,,,,,
378805411253456896,https://twitter.com/metanoik/status/378805411253456896,2013-09-14 09:00:22+00:00,Samsung invests $500 million in new China facility: media - Reuters http://t.co/6JE6eV1ZjB #economy,en,0,metanoik,http://dlvr.it/3yg3JP,economy,lang:en #economy,,,,,,
378805410288762880,https://twitter.com/metanoik/status/378805410288762880,2013-09-14 09:00:22+00:00,"Japan Launches New, Cheaper Rocket - ABC News http://t.co/ogeAjrj2vC #economy",en,0,metanoik,http://dlvr.it/3yg3J0,economy,lang:en #economy,,,,,,
378804628067852288,https://twitter.com/colinjonryan/status/378804628067852288,2013-09-14 08:57:15+00:00,#BBC #News - #India's #economy #panel cuts #growth #forecast sharply http://t.co/XYQMMb0zfm,en,1,colinjonryan,http://bbc.in/180Luue,BBC,lang:en #economy,,,,,,
378804127360241664,https://twitter.com/ESEntreprises/status/378804127360241664,2013-09-14 08:55:16+00:00,US retail sales growth slower than expected http://t.co/Cd3DvGzNvt #economy,en,0,ESEntreprises,http://bbc.in/162AjOX,economy,lang:en #economy,,,,,,
378803671217475584,https://twitter.com/Dr_WaelAz/status/378803671217475584,2013-09-14 08:53:27+00:00,Four lessons for investors from the financial crisis http://t.co/U3l9ZSoPqk  #finance #montreal #fb #economy,en,1,Dr_WaelAz,http://bit.ly/19QActS,finance,lang:en #economy,,,,,,
378803362705068032,https://twitter.com/ESEntreprises/status/378803362705068032,2013-09-14 08:52:14+00:00,"Banks are still 'too big to fail', says SNB chairman http://t.co/4czBZSPvpB #finance #economy",en,0,ESEntreprises,http://uk.news.yahoo.com/banks-still-too-big-fail-says-snb-chairman-083520591--sector.html,finance,lang:en #economy,,,,,,
378803069276139520,https://twitter.com/CrazyBengieFB_/status/378803069276139520,2013-09-14 08:51:04+00:00,"The #US #economy, the #worlds' #mama, has been in #recession since 1999. 
The #media &amp; #economists hid it.
 @BBCWS http://t.co/b8AJuc4lVM",en,0,CrazyBengieFB_,http://TekafriCrafts.com,US,lang:en #economy,,,bbcws,,,
378802848517328896,https://twitter.com/JamieLaverty/status/378802848517328896,2013-09-14 08:50:11+00:00,"@George_Osborne Fixing the #economy? Living standards have now fallen for longer than at any time since 1870 - it's a ""fix"" for the Wealthy",en,0,JamieLaverty,,economy,lang:en #economy,George_Osborne,,George_Osborne,,,
378802740304302080,https://twitter.com/JohnMccay4/status/378802740304302080,2013-09-14 08:49:45+00:00,RT @ESEntreprises: Euro zone cannot just hope for further recovery UK http://t.co/AB9NHB4SYV #finance #economy,en,1,JohnMccay4,http://uk.news.yahoo.com/euro-zone-cannot-just-hope-further-recovery-coene-010317763--finance.html,finance,lang:en #economy,,,ESEntreprises,,,
378802682275713024,https://twitter.com/ESEntreprises/status/378802682275713024,2013-09-14 08:49:31+00:00,Euro zone cannot just hope for further recovery http://t.co/AB9NHB4SYV #finance #economy,en,0,ESEntreprises,http://uk.news.yahoo.com/euro-zone-cannot-just-hope-further-recovery-coene-010317763--finance.html,finance,lang:en #economy,,,,,,
378802605465411584,https://twitter.com/ESEntreprises/status/378802605465411584,2013-09-14 08:49:13+00:00,Euro zone cannot just hope for further recovery UK http://t.co/AB9NHB4SYV #finance #economy,en,1,ESEntreprises,http://uk.news.yahoo.com/euro-zone-cannot-just-hope-further-recovery-coene-010317763--finance.html,finance,lang:en #economy,,,,,,
378802587614867456,https://twitter.com/OECDObserver/status/378802587614867456,2013-09-14 08:49:09+00:00,"RT @roryjclarke: #Ireland's #economy ""getting back on its feet"": must push for sustainable growth &amp; jobs, reform public institutions http:/…",en,2,OECDObserver,,Ireland,lang:en #economy,,,roryjclarke,,,
378802393711792129,https://twitter.com/hassan_asher40/status/378802393711792129,2013-09-14 08:48:23+00:00,RT @TahirulQadri: The policy of keeping the national #economy alive on the ventilator of costly foreign loans would destroy the economy. #R…,en,90,hassan_asher40,,economy,lang:en #economy,,,TahirulQadri,,,
378801663903297536,https://twitter.com/MianZahidHusain/status/378801663903297536,2013-09-14 08:45:29+00:00,"RT @PakStateTimes: CDA Announces 50 Percent Rebate On Property Tax
http://t.co/ZT3NAwaQeW
#Karachi #Lahore #Islamabad #Pakistan #Economy",en,1,MianZahidHusain,http://www.pstimes.com/2013/09/14/cda-announces-50-percent-rebate-on-property-tax/,Karachi,lang:en #economy,,,PakStateTimes,,,
378800805643440129,https://twitter.com/DellT2/status/378800805643440129,2013-09-14 08:42:04+00:00,RT @UcheSF: “@GavinNewsom: And the impact on sf housing market is.... http://t.co/hWYCtwNfJK” #sanfrancisco #Economy @twitter #BREAKING #Tw…,en,1,DellT2,http://allthingsd.com/20130912/twitter-files-for-ipo/?mod=tweet,sanfrancisco,lang:en #economy,,,UcheSF,,,
378799977918894080,https://twitter.com/HsnTec/status/378799977918894080,2013-09-14 08:38:47+00:00,RT @mariadhanita: the moment you realized that you have to make 50 solved problems in EECO. #engineering #economy,en,1,HsnTec,,engineering,lang:en #economy,,,mariadhanita,,,
378799445582028800,https://twitter.com/wespeaknews/status/378799445582028800,2013-09-14 08:36:40+00:00,Obama names Zients as top economic adviser http://t.co/NrmeyeA4t2 #US #wsn #economy #business #news,en,0,wespeaknews,http://bit.ly/18ZwWLN,US,lang:en #economy,,,,,,
378798647770505216,https://twitter.com/PakStateTimes/status/378798647770505216,2013-09-14 08:33:30+00:00,"State Bank Increases Discount Rate By 50 Basis Points
http://t.co/Bpo8R9mkda
#Karachi #Lahore #Islamabad #Pakistan #Economy",en,0,PakStateTimes,http://www.pstimes.com/2013/09/14/state-bank-increases-discount-rate-by-50-basis-points/,Karachi,lang:en #economy,,,,,,
378798584050618368,https://twitter.com/PakStateTimes/status/378798584050618368,2013-09-14 08:33:14+00:00,"CDA Announces 50 Percent Rebate On Property Tax
http://t.co/ZT3NAwaQeW
#Karachi #Lahore #Islamabad #Pakistan #Economy",en,1,PakStateTimes,http://www.pstimes.com/2013/09/14/cda-announces-50-percent-rebate-on-property-tax/,Karachi,lang:en #economy,,,,,,
378798559157432321,https://twitter.com/metanoik/status/378798559157432321,2013-09-14 08:33:08+00:00,Listen to the sounds of interstellar space - Los Angeles Times http://t.co/IKtrWCJLJ8 #economy,en,0,metanoik,http://dlvr.it/3yfkCn,economy,lang:en #economy,,,,,,
378798556083007488,https://twitter.com/metanoik/status/378798556083007488,2013-09-14 08:33:08+00:00,Climate Denialists Stop This Whole 'Science Laureate' Nonsense in Its Tracks - The Atlantic Wire http://t.co/XW7fwfMYsh #economy,en,0,metanoik,http://dlvr.it/3yfkB9,economy,lang:en #economy,,,,,,
378798204810432512,https://twitter.com/BridgetMurphy82/status/378798204810432512,2013-09-14 08:31:44+00:00,RT @FollowFinanzas: #news Samsung invests $500 million in new China facility: media http://t.co/qeJ66KiICK #economy,en,1,BridgetMurphy82,http://dlvr.it/3yfh29,news,lang:en #economy,,,FollowFinanzas,,,
378797985720578048,https://twitter.com/mariadhanita/status/378797985720578048,2013-09-14 08:30:52+00:00,the moment you realized that you have to make 50 solved problems in EECO. #engineering #economy,en,1,mariadhanita,,engineering,lang:en #economy,,,,,,
378797960433115137,https://twitter.com/FollowFinanzas/status/378797960433115137,2013-09-14 08:30:46+00:00,"#news Peers bid for fittings maker Grohe, IPO still possible: sources http://t.co/JiNlAPeKN9 #economy",en,0,FollowFinanzas,http://dlvr.it/3yfh2q,news,lang:en #economy,,,,,,
378797958541488129,https://twitter.com/FollowFinanzas/status/378797958541488129,2013-09-14 08:30:45+00:00,#news Samsung invests $500 million in new China facility: media http://t.co/qeJ66KiICK #economy,en,1,FollowFinanzas,http://dlvr.it/3yfh29,news,lang:en #economy,,,,,,
378797955764850688,https://twitter.com/FollowFinanzas/status/378797955764850688,2013-09-14 08:30:45+00:00,#news Work on bank resolution agency to pick up after German vote: Eurogroup head http://t.co/4RPNfHgH6V #economy,en,0,FollowFinanzas,http://dlvr.it/3yfh1k,news,lang:en #economy,,,,,,
378797868242325504,https://twitter.com/metanoik/status/378797868242325504,2013-09-14 08:30:24+00:00,Will the bedroom or boardroom save Japan? - Washington Post (blog) http://t.co/IRujXSTNni #economy,en,0,metanoik,http://dlvr.it/3yfgW8,economy,lang:en #economy,,,,,,
378797143093280769,https://twitter.com/roryjclarke/status/378797143093280769,2013-09-14 08:27:31+00:00,"#Ireland's #economy ""getting back on its feet"": must push for sustainable growth &amp; jobs, reform public institutions http://t.co/QVuTtqVFyX",en,2,roryjclarke,http://oe.cd/k1,Ireland,lang:en #economy,,,,,,
378796570009165824,https://twitter.com/Sensible333/status/378796570009165824,2013-09-14 08:25:14+00:00,RT @Politics_PR: Deficits plunge but #teaparty Republicans don’t notice or don’t care http://t.co/WQ9mVLO0mj #economy,en,7,Sensible333,http://zite.to/14OMtRh,teaparty,lang:en #economy,,,Politics_PR,,,
378796524240515073,https://twitter.com/LBCI_News_EN/status/378796524240515073,2013-09-14 08:25:03+00:00,Choucair to LBCI: #Lebanon’s situation is “more than dangerous” |http://t.co/vKLzdEPVVq| #Economy,en,0,LBCI_News_EN,http://www.lbcgroup.tv/news/115613/1309140824-lbci-news,Lebanon,lang:en #economy,,,,,,
378795810944585728,https://twitter.com/Politics_PR/status/378795810944585728,2013-09-14 08:22:13+00:00,Deficits plunge but #teaparty Republicans don’t notice or don’t care http://t.co/WQ9mVLO0mj #economy,en,7,Politics_PR,http://zite.to/14OMtRh,teaparty,lang:en #economy,,,,,,
378794878979031040,https://twitter.com/BiancaSavonrola/status/378794878979031040,2013-09-14 08:18:31+00:00,RT @KatNikulainen: EU ministers discuss fighting tax evasion  via @josephjett #economy http://t.co/1KiwtNa5UB,en,4,BiancaSavonrola,http://yhoo.it/1bgHRFE,economy,lang:en #economy,,,KatNikulainen,,,
378794791548362752,https://twitter.com/mstahir92/status/378794791548362752,2013-09-14 08:18:10+00:00,RT @TahirulQadri: The policy of keeping the national #economy alive on the ventilator of costly foreign loans would destroy the economy. #R…,en,90,mstahir92,,economy,lang:en #economy,,,TahirulQadri,,,
378794687768702976,https://twitter.com/KC52inNC/status/378794687768702976,2013-09-14 08:17:45+00:00,RT @PaulStewartII: Occupy Wall Street Legacy #TrickleDown is a trick to keep you down. http://t.co/zG2U7U1AY6 #Economy #Jobs #SiphonUp http…,en,2,KC52inNC,http://nyti.ms/13Z8sSU,TrickleDown,lang:en #economy,,,PaulStewartII,,,
378794150671314944,https://twitter.com/KC52inNC/status/378794150671314944,2013-09-14 08:15:37+00:00,"RT @PaulStewartII: ""The rich have recovered, but the rest still struggle. This cannot long stand."" http://t.co/JMugCRC1fK #Economy #Jobs #T…",en,2,KC52inNC,http://nyti.ms/13Z88Uk,Economy,lang:en #economy,,,PaulStewartII,,,
378794064277422080,https://twitter.com/PaulStewartII/status/378794064277422080,2013-09-14 08:15:17+00:00,Occupy Wall Street Legacy #TrickleDown is a trick to keep you down. http://t.co/zG2U7U1AY6 #Economy #Jobs #SiphonUp http://t.co/kDK82JA6gz,en,2,PaulStewartII,http://nyti.ms/13Z8sSU,TrickleDown,lang:en #economy,,,,https://pbs.twimg.com/media/BUG_McXIgAAfVN_.gif,,
378793923109744640,https://twitter.com/mondieu1724/status/378793923109744640,2013-09-14 08:14:43+00:00,RT @KatNikulainen: EU ministers discuss fighting tax evasion  via @josephjett #economy http://t.co/1KiwtNa5UB,en,4,mondieu1724,http://yhoo.it/1bgHRFE,economy,lang:en #economy,,,KatNikulainen,,,
378793854301786112,https://twitter.com/hellion1111/status/378793854301786112,2013-09-14 08:14:27+00:00,"RT @PaulStewartII: ""The rich have recovered, but the rest still struggle. This cannot long stand."" http://t.co/JMugCRC1fK #Economy #Jobs #T…",en,2,hellion1111,http://nyti.ms/13Z88Uk,Economy,lang:en #economy,,,PaulStewartII,,,
378793791790276608,https://twitter.com/PaulStewartII/status/378793791790276608,2013-09-14 08:14:12+00:00,"""one in five Americans say they have struggled to afford food in the last year"" http://t.co/KJ10evSGPN #Economy #Jobs #TrickleDown #SiphonUp",en,1,PaulStewartII,http://nyti.ms/17xuay6,Economy,lang:en #economy,,,,,,
378793508322414592,https://twitter.com/PaulStewartII/status/378793508322414592,2013-09-14 08:13:04+00:00,"""The rich have recovered, but the rest still struggle. This cannot long stand."" http://t.co/JMugCRC1fK #Economy #Jobs #TrickleDown #SiphonUp",en,2,PaulStewartII,http://nyti.ms/13Z88Uk,Economy,lang:en #economy,,,,,,
378793404244983808,https://twitter.com/LeonoraInterssa/status/378793404244983808,2013-09-14 08:12:39+00:00,RT @KatNikulainen: EU ministers discuss fighting tax evasion  via @josephjett #economy http://t.co/1KiwtNa5UB,en,4,LeonoraInterssa,http://yhoo.it/1bgHRFE,economy,lang:en #economy,,,KatNikulainen,,,
378793378827104256,https://twitter.com/ohmohm/status/378793378827104256,2013-09-14 08:12:33+00:00,"RT @bworldonline: #India Lures #Chip Makers, Says #IBM And #STMicro Interested http://t.co/ZN0VVcnPTn
#Businessworld #Economy #IT",en,1,ohmohm,http://www.businessworld.in/news/business/it/india-lures-chip-makers-says-ibm-and-stmicro-interested/1076003/page-1.html,India,lang:en #economy,,,bworldonline,,,
